"type","id","created","modified","mitre_attack_id","created_by_ref","name","description","object_marking_refs","x_mitre_version","external_references","aliases","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_contributors","revoked"
"intrusion-set","intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","G0049","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","OilRig","[OilRig](https://attack.mitre.org/groups/G0049) is a threat group with suspected Iranian origins that has targeted Middle Eastern and international victims since at least 2014. The group has targeted a variety of industries, including financial, government, energy, chemical, and telecommunications, and has largely focused its operations within the Middle East. It appears the group carries out supply chain attacks, leveraging the trust relationship between organizations to attack their primary targets. FireEye assesses that the group works on behalf of the Iranian government based on infrastructure details that contain references to Iran, use of Iranian infrastructure, and targeting that aligns with nation-state interests. (Citation: Palo Alto OilRig April 2017) (Citation: ClearSky OilRig Jan 2017) (Citation: Palo Alto OilRig May 2016) (Citation: Palo Alto OilRig Oct 2016) (Citation: Unit 42 Playbook Dec 2017) (Citation: FireEye APT34 Dec 2017) This group was previously tracked under two distinct groups, APT34 and OilRig, but was combined due to additional reporting giving higher confidence about the overlap of the activity.","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0049', 'url': 'https://attack.mitre.org/groups/G0049', 'source_name': 'mitre-attack'}, {'description': '(Citation: Palo Alto OilRig April 2017) (Citation: ClearSky OilRig Jan 2017) (Citation: Palo Alto OilRig May 2016) (Citation: Palo Alto OilRig Oct 2016) (Citation: Unit 42 Playbook Dec 2017) (Citation: Unit 42 QUADAGENT July 2018)', 'source_name': 'OilRig'}, {'description': '(Citation: Unit 42 QUADAGENT July 2018)', 'source_name': 'Helix Kitten'}, {'description': 'This group was previously tracked under two distinct groups, APT34 and OilRig, but was combined due to additional reporting giving higher confidence about the overlap of the activity. (Citation: Unit 42 QUADAGENT July 2018) (Citation: FireEye APT34 Dec 2017)', 'source_name': 'APT34'}, {'url': 'http://researchcenter.paloaltonetworks.com/2017/04/unit42-oilrig-actors-provide-glimpse-development-testing-efforts/', 'description': 'Falcone, R.. (2017, April 27). OilRig Actors Provide a Glimpse into Development and Testing Efforts. Retrieved May 3, 2017.', 'source_name': 'Palo Alto OilRig April 2017'}, {'url': 'http://www.clearskysec.com/oilrig/', 'description': 'ClearSky Cybersecurity. (2017, January 5). Iranian Threat Agent OilRig Delivers Digitally Signed Malware, Impersonates University of Oxford. Retrieved May 3, 2017.', 'source_name': 'ClearSky OilRig Jan 2017'}, {'url': 'http://researchcenter.paloaltonetworks.com/2016/05/the-oilrig-campaign-attacks-on-saudi-arabian-organizations-deliver-helminth-backdoor/', 'description': 'Falcone, R. and Lee, B.. (2016, May 26). The OilRig Campaign: Attacks on Saudi Arabian Organizations Deliver Helminth Backdoor. Retrieved May 3, 2017.', 'source_name': 'Palo Alto OilRig May 2016'}, {'url': 'http://researchcenter.paloaltonetworks.com/2016/10/unit42-oilrig-malware-campaign-updates-toolset-and-expands-targets/', 'description': 'Grunzweig, J. and Falcone, R.. (2016, October 4). OilRig Malware Campaign Updates Toolset and Expands Targets. Retrieved May 3, 2017.', 'source_name': 'Palo Alto OilRig Oct 2016'}, {'url': 'https://www.fireeye.com/blog/threat-research/2017/12/targeted-attack-in-middle-east-by-apt34.html', 'description': 'Sardiwal, M, et al. (2017, December 7). New Targeted Attack in the Middle East by APT34, a Suspected Iranian Threat Group, Using CVE-2017-11882 Exploit. Retrieved December 20, 2017.', 'source_name': 'FireEye APT34 Dec 2017'}, {'url': 'https://researchcenter.paloaltonetworks.com/2018/07/unit42-oilrig-targets-technology-service-provider-government-agency-quadagent/', 'description': 'Lee, B., Falcone, R. (2018, July 25). OilRig Targets Technology Service Provider and Government Agency with QUADAGENT. Retrieved August 9, 2018.', 'source_name': 'Unit 42 QUADAGENT July 2018'}, {'url': 'https://pan-unit42.github.io/playbook_viewer/', 'description': 'Unit 42. (2017, December 15). Unit 42 Playbook Viewer. Retrieved December 20, 2017.', 'source_name': 'Unit 42 Playbook Dec 2017'}]","['OilRig', 'Helix Kitten', 'APT34']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Robert Falcone', 'Bryan Lee']",""
"intrusion-set","intrusion-set--5636b7b3-d99b-4edd-aa05-ee649c1d4ef1","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","G0071","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Orangeworm","[Orangeworm](https://attack.mitre.org/groups/G0071) is a group that has targeted organizations in the healthcare sector in the United States, Europe, and Asia since at least 2015, likely for the purpose of corporate espionage. (Citation: Symantec Orangeworm April 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0071', 'url': 'https://attack.mitre.org/groups/G0071', 'source_name': 'mitre-attack'}, {'description': '(Citation: Symantec Orangeworm April 2018)', 'source_name': 'Orangeworm'}, {'url': 'https://www.symantec.com/blogs/threat-intelligence/orangeworm-targets-healthcare-us-europe-asia', 'description': 'Symantec Security Response Attack Investigation Team. (2018, April 23). New Orangeworm attack group targets the healthcare sector in the U.S., Europe, and Asia. Retrieved May 8, 2018.', 'source_name': 'Symantec Orangeworm April 2018'}]","['Orangeworm']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Elger Vinicius S. Rodrigues, @elgervinicius, CYBINT Centre']",""
"intrusion-set","intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","G0068","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","PLATINUM","[PLATINUM](https://attack.mitre.org/groups/G0068) is an activity group that has targeted victims since at least 2009. The group has focused on targets associated with governments and related organizations in South and Southeast Asia. (Citation: Microsoft PLATINUM April 2016)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0068', 'url': 'https://attack.mitre.org/groups/G0068', 'source_name': 'mitre-attack'}, {'description': '(Citation: Microsoft PLATINUM April 2016)', 'source_name': 'PLATINUM'}, {'url': 'https://download.microsoft.com/download/2/2/5/225BFE3E-E1DE-4F5B-A77B-71200928D209/Platinum%20feature%20article%20-%20Targeted%20attacks%20in%20South%20and%20Southeast%20Asia%20April%202016.pdf', 'description': 'Windows Defender Advanced Threat Hunting Team. (2016, April 29). PLATINUM: Targeted attacks in South and Southeast Asia. Retrieved February 15, 2018.', 'source_name': 'Microsoft PLATINUM April 2016'}]","['PLATINUM']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Ryan Becwar']",""
"intrusion-set","intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","G0056","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","PROMETHIUM","[PROMETHIUM](https://attack.mitre.org/groups/G0056) is an activity group that has been active since at least 2012. The group conducted a campaign in May 2016 and has heavily targeted Turkish victims. [PROMETHIUM](https://attack.mitre.org/groups/G0056) has demonstrated similarity to another activity group called [NEODYMIUM](https://attack.mitre.org/groups/G0055) due to overlapping victim and campaign characteristics. (Citation: Microsoft NEODYMIUM Dec 2016) (Citation: Microsoft SIR Vol 21)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0056', 'url': 'https://attack.mitre.org/groups/G0056', 'source_name': 'mitre-attack'}, {'description': '(Citation: Microsoft NEODYMIUM Dec 2016) (Citation: Microsoft SIR Vol 21)', 'source_name': 'PROMETHIUM'}, {'url': 'https://blogs.technet.microsoft.com/mmpc/2016/12/14/twin-zero-day-attacks-promethium-and-neodymium-target-individuals-in-europe/', 'description': 'Microsoft. (2016, December 14). Twin zero-day attacks: PROMETHIUM and NEODYMIUM target individuals in Europe. Retrieved November 27, 2017.', 'source_name': 'Microsoft NEODYMIUM Dec 2016'}, {'url': 'http://download.microsoft.com/download/E/B/0/EB0F50CC-989C-4B66-B7F6-68CD3DC90DE3/Microsoft_Security_Intelligence_Report_Volume_21_English.pdf', 'description': 'Anthe, C. et al. (2016, December 14). Microsoft Security Intelligence Report Volume 21. Retrieved November 27, 2017.', 'source_name': 'Microsoft SIR Vol 21'}]","['PROMETHIUM']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0","2017-05-31T21:32:07.145Z","2018-10-17T00:14:20.652Z","G0040","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Patchwork","[Patchwork](https://attack.mitre.org/groups/G0040) is a cyberespionage group that was first observed in December 2015. While the group has not been definitively attributed, circumstantial evidence suggests the group may be a pro-Indian or Indian entity. [Patchwork](https://attack.mitre.org/groups/G0040) has been seen targeting industries related to diplomatic and government agencies. Much of the code used by this group was copied and pasted from online forums. [Patchwork](https://attack.mitre.org/groups/G0040) was also seen operating spearphishing campaigns targeting U.S. think tank groups in March and April of 2018. (Citation: Cymmetria Patchwork) (Citation: Symantec Patchwork) (Citation: TrendMicro Patchwork Dec 2017) (Citation: Volexity Patchwork June 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0040', 'url': 'https://attack.mitre.org/groups/G0040', 'source_name': 'mitre-attack'}, {'description': '(Citation: Cymmetria Patchwork) (Citation: Symantec Patchwork) (Citation: Securelist Dropping Elephant) (Citation: PaloAlto Patchwork Mar 2018) (Citation: Volexity Patchwork June 2018)', 'source_name': 'Patchwork'}, {'description': '(Citation: Symantec Patchwork) (Citation: Securelist Dropping Elephant) (Citation: PaloAlto Patchwork Mar 2018) (Citation: Volexity Patchwork June 2018)', 'source_name': 'Dropping Elephant'}, {'description': '(Citation: Securelist Dropping Elephant)', 'source_name': 'Chinastrats'}, {'description': 'MONSOON is the name of an espionage campaign; we use it here to refer to the actor group behind the campaign. (Citation: Forcepoint Monsoon) (Citation: PaloAlto Patchwork Mar 2018)', 'source_name': 'MONSOON'}, {'description': 'It is believed that the actors behind G0040 are the same actors behind Operation Hangover. (Citation: Forcepoint Monsoon) (Citation: Operation Hangover May 2013)', 'source_name': 'Operation Hangover'}, {'url': 'https://s3-us-west-2.amazonaws.com/cymmetria-blog/public/Unveiling_Patchwork.pdf', 'description': 'Cymmetria. (2016). Unveiling Patchwork - The Copy-Paste APT. Retrieved August 3, 2016.', 'source_name': 'Cymmetria Patchwork'}, {'url': 'https://securelist.com/the-dropping-elephant-actor/75328/', 'description': ""Kaspersky Lab's Global Research & Analysis Team. (2016, July 8). The Dropping Elephant – aggressive cyber-espionage in the Asian region. Retrieved August 3, 2016."", 'source_name': 'Securelist Dropping Elephant'}, {'url': 'http://www.symantec.com/connect/blogs/patchwork-cyberespionage-group-expands-targets-governments-wide-range-industries', 'description': 'Hamada, J.. (2016, July 25). Patchwork cyberespionage group expands targets from governments to wide range of industries. Retrieved August 17, 2016.', 'source_name': 'Symantec Patchwork'}, {'url': 'https://researchcenter.paloaltonetworks.com/2018/03/unit42-patchwork-continues-deliver-badnews-indian-subcontinent/', 'description': 'Levene, B. et al.. (2018, March 7). Patchwork Continues to Deliver BADNEWS to the Indian Subcontinent. Retrieved March 31, 2018.', 'source_name': 'PaloAlto Patchwork Mar 2018'}, {'url': 'https://www.forcepoint.com/sites/default/files/resources/files/forcepoint-security-labs-monsoon-analysis-report.pdf', 'description': 'Settle, A., et al. (2016, August 8). MONSOON - Analysis Of An APT Campaign. Retrieved September 22, 2016.', 'source_name': 'Forcepoint Monsoon'}, {'url': 'http://enterprise-manage.norman.c.bitbit.net/resources/files/Unveiling_an_Indian_Cyberattack_Infrastructure.pdf', 'description': 'Fagerland, S., et al. (2013, May). Operation Hangover: Unveiling an Indian Cyberattack Infrastructure. Retrieved September 26, 2016.', 'source_name': 'Operation Hangover May 2013'}, {'url': 'https://documents.trendmicro.com/assets/tech-brief-untangling-the-patchwork-cyberespionage-group.pdf', 'description': 'Lunghi, D., et al. (2017, December). Untangling the Patchwork Cyberespionage Group. Retrieved July 10, 2018.', 'source_name': 'TrendMicro Patchwork Dec 2017'}, {'url': 'https://www.volexity.com/blog/2018/06/07/patchwork-apt-group-targets-us-think-tanks/', 'description': 'Meltzer, M, et al. (2018, June 07). Patchwork APT Group Targets US Think Tanks. Retrieved July 16, 2018.', 'source_name': 'Volexity Patchwork June 2018'}]","['Patchwork', 'Dropping Elephant', 'Chinastrats', 'MONSOON', 'Operation Hangover']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--fe98767f-9df8-42b9-83c9-004b1dec8647","2017-05-31T21:31:50.198Z","2018-10-17T00:14:20.652Z","G0011","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","PittyTiger","[PittyTiger](https://attack.mitre.org/groups/G0011) is a threat group believed to operate out of China that uses multiple different types of malware to maintain command and control. (Citation: Bizeul 2014) (Citation: Villeneuve 2014)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0011', 'url': 'https://attack.mitre.org/groups/G0011', 'source_name': 'mitre-attack'}, {'description': '(Citation: Bizeul 2014) (Citation: Villeneuve 2014)', 'source_name': 'PittyTiger'}, {'url': 'http://blog.cassidiancybersecurity.com/post/2014/07/The-Eye-of-the-Tiger2', 'description': 'Bizeul, D., Fontarensky, I., Mouchoux, R., Perigaud, F., Pernet, C. (2014, July 11). Eye of the Tiger. Retrieved September 29, 2015.', 'source_name': 'Bizeul 2014'}, {'url': 'https://www.fireeye.com/blog/threat-research/2014/07/spy-of-the-tiger.html', 'description': 'Villeneuve, N., Homan, J. (2014, July 31). Spy of the Tiger. Retrieved September 29, 2015.', 'source_name': 'Villeneuve 2014'}]","['PittyTiger']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446","2017-05-31T21:32:04.179Z","2018-10-17T00:14:20.652Z","G0033","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Poseidon Group","[Poseidon Group](https://attack.mitre.org/groups/G0033) is a Portuguese-speaking threat group that has been active since at least 2005. The group has a history of using information exfiltrated from victims to blackmail victim companies into contracting the [Poseidon Group](https://attack.mitre.org/groups/G0033) as a security firm. (Citation: Kaspersky Poseidon Group)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0033', 'url': 'https://attack.mitre.org/groups/G0033', 'source_name': 'mitre-attack'}, {'description': '(Citation: Kaspersky Poseidon Group)', 'source_name': 'Poseidon Group'}, {'url': 'https://securelist.com/poseidon-group-a-targeted-attack-boutique-specializing-in-global-cyber-espionage/73673/', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2016, February 9). Poseidon Group: a Targeted Attack Boutique specializing in global cyber-espionage. Retrieved March 16, 2016."", 'source_name': 'Kaspersky Poseidon Group'}]","['Poseidon Group']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45","2017-05-31T21:31:56.785Z","2018-10-17T00:14:20.652Z","G0024","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Putter Panda","[Putter Panda](https://attack.mitre.org/groups/G0024) is a Chinese threat group that has been attributed to Unit 61486 of the 12th Bureau of the PLA’s 3rd General Staff Department (GSD). (Citation: CrowdStrike Putter Panda)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0024', 'url': 'https://attack.mitre.org/groups/G0024', 'source_name': 'mitre-attack'}, {'description': '(Citation: CrowdStrike Putter Panda) (Citation: Cylance Putter Panda)', 'source_name': 'Putter Panda'}, {'description': '(Citation: Cylance Putter Panda)', 'source_name': 'APT2'}, {'description': '(Citation: CrowdStrike Putter Panda)', 'source_name': 'MSUpdater'}, {'url': 'http://cdn0.vox-cdn.com/assets/4589853/crowdstrike-intelligence-report-putter-panda.original.pdf', 'description': 'Crowdstrike Global Intelligence Team. (2014, June 9). CrowdStrike Intelligence Report: Putter Panda. Retrieved January 22, 2016.', 'source_name': 'CrowdStrike Putter Panda'}, {'url': 'http://blog.cylance.com/puttering-into-the-future', 'description': 'Gross, J. and Walter, J.. (2016, January 12). Puttering into the Future.... Retrieved January 22, 2016.', 'source_name': 'Cylance Putter Panda'}]","['Putter Panda', 'APT2', 'MSUpdater']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f","2017-05-31T21:32:10.206Z","2018-10-17T00:14:20.652Z","G0048","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","RTM","[RTM](https://attack.mitre.org/groups/G0048) is a cybercriminal group that has been active since at least 2015 and is primarily interested in users of remote banking systems in Russia and neighboring countries. The group uses a Trojan by the same name ([RTM](S0148)). (Citation: ESET RTM Feb 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0048', 'url': 'https://attack.mitre.org/groups/G0048', 'source_name': 'mitre-attack'}, {'description': '(Citation: ESET RTM Feb 2017)', 'source_name': 'RTM'}, {'url': 'https://www.welivesecurity.com/wp-content/uploads/2017/02/Read-The-Manual.pdf', 'description': 'Faou, M. and Boutin, J.. (2017, February). Read The Manual: A Guide to the RTM Banking Trojan. Retrieved March 9, 2017.', 'source_name': 'ESET RTM Feb 2017'}]","['RTM']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--f40eb8ce-2a74-4e56-89a1-227021410142","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","G0075","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Rancor","[Rancor](https://attack.mitre.org/groups/G0075) is a threat group that has led targeted campaigns against the South East Asia region. [Rancor](https://attack.mitre.org/groups/G0075) uses politically-motivated lures to entice victims to open malicious documents. (Citation: Rancor Unit42 June 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0075', 'url': 'https://attack.mitre.org/groups/G0075', 'source_name': 'mitre-attack'}, {'description': '(Citation: Rancor Unit42 June 2018)', 'source_name': 'Rancor'}, {'url': 'https://researchcenter.paloaltonetworks.com/2018/06/unit42-rancor-targeted-attacks-south-east-asia-using-plaintee-ddkong-malware-families/', 'description': 'Ash, B., et al. (2018, June 26). RANCOR: Targeted Attacks in South East Asia Using PLAINTEE and DDKONG Malware Families. Retrieved July 2, 2018.', 'source_name': 'Rancor Unit42 June 2018'}]","['Rancor']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192","2017-05-31T21:32:04.588Z","2018-10-17T00:14:20.652Z","G0034","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Sandworm Team","[Sandworm Team](https://attack.mitre.org/groups/G0034) is a Russian cyber espionage group that has operated since approximately 2009. The group likely consists of Russian pro-hacktivists. [Sandworm Team](https://attack.mitre.org/groups/G0034) targets mainly Ukrainian entities associated with energy, industrial control systems, SCADA, government, and media. [Sandworm Team](https://attack.mitre.org/groups/G0034) has been linked to the Ukrainian energy sector attack in late 2015.
 (Citation: iSIGHT Sandworm 2014) (Citation: CrowdStrike VOODOO BEAR)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0034', 'url': 'https://attack.mitre.org/groups/G0034', 'source_name': 'mitre-attack'}, {'description': '(Citation: iSIGHT Sandworm 2014) (Citation: F-Secure BlackEnergy 2014) (Citation: InfoSecurity Sandworm Oct 2014)', 'source_name': 'Sandworm Team'}, {'description': 'Based on similarities between TTPs, malware, and targeting, Sandworm Team and Quedagh appear to refer to the same group. (Citation: iSIGHT Sandworm 2014) (Citation: F-Secure BlackEnergy 2014)', 'source_name': 'Quedagh'}, {'description': '(Citation: CrowdStrike VOODOO BEAR)', 'source_name': 'VOODOO BEAR'}, {'url': 'https://www.fireeye.com/blog/threat-research/2016/01/ukraine-and-sandworm-team.html', 'description': 'Hultquist, J.. (2016, January 7). Sandworm Team and the Ukrainian Power Authority Attacks. Retrieved October 6, 2017.', 'source_name': 'iSIGHT Sandworm 2014'}, {'url': 'https://www.f-secure.com/documents/996508/1030745/blackenergy_whitepaper.pdf', 'description': 'F-Secure Labs. (2014). BlackEnergy & Quedagh: The convergence of crimeware and APT attacks. Retrieved March 24, 2016.', 'source_name': 'F-Secure BlackEnergy 2014'}, {'url': 'https://www.infosecurity-magazine.com/news/microsoft-zero-day-traced-russian/', 'description': 'Muncaster, P.. (2014, October 14). Microsoft Zero Day Traced to Russian ‘Sandworm’ Hackers. Retrieved October 6, 2017.', 'source_name': 'InfoSecurity Sandworm Oct 2014'}, {'url': 'https://www.crowdstrike.com/blog/meet-crowdstrikes-adversary-of-the-month-for-january-voodoo-bear/', 'description': 'Meyers, A. (2018, January 19). Meet CrowdStrike’s Adversary of the Month for January: VOODOO BEAR. Retrieved May 22, 2018.', 'source_name': 'CrowdStrike VOODOO BEAR'}]","['Sandworm Team', 'Quedagh', 'VOODOO BEAR']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7","2017-05-31T21:32:00.677Z","2018-10-17T00:14:20.652Z","G0029","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Scarlet Mimic","[Scarlet Mimic](https://attack.mitre.org/groups/G0029) is a threat group that has targeted minority rights activists. This group has not been directly linked to a government source, but the group's motivations appear to overlap with those of the Chinese government. While there is some overlap between IP addresses used by [Scarlet Mimic](https://attack.mitre.org/groups/G0029) and [Putter Panda](https://attack.mitre.org/groups/G0024), it has not been concluded that the groups are the same. (Citation: Scarlet Mimic Jan 2016)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0029', 'url': 'https://attack.mitre.org/groups/G0029', 'source_name': 'mitre-attack'}, {'description': '(Citation: Scarlet Mimic Jan 2016)', 'source_name': 'Scarlet Mimic'}, {'url': 'http://researchcenter.paloaltonetworks.com/2016/01/scarlet-mimic-years-long-espionage-targets-minority-activists/', 'description': 'Falcone, R. and Miller-Osborn, J.. (2016, January 24). Scarlet Mimic: Years-Long Espionage Campaign Targets Minority Activists. Retrieved February 10, 2016.', 'source_name': 'Scarlet Mimic Jan 2016'}]","['Scarlet Mimic']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","G0054","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Sowbug","[Sowbug](https://attack.mitre.org/groups/G0054) is a threat group that has conducted targeted attacks against organizations in South America and Southeast Asia, particularly government entities, since at least 2015. (Citation: Symantec Sowbug Nov 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0054', 'url': 'https://attack.mitre.org/groups/G0054', 'source_name': 'mitre-attack'}, {'description': '(Citation: Symantec Sowbug Nov 2017)', 'source_name': 'Sowbug'}, {'url': 'https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments', 'description': 'Symantec Security Response. (2017, November 7). Sowbug: Cyber espionage group targets South American and Southeast Asian governments. Retrieved November 16, 2017.', 'source_name': 'Symantec Sowbug Nov 2017'}]","['Sowbug']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Alan Neville, @abnev']",""
"intrusion-set","intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8","2017-05-31T21:32:06.390Z","2018-10-17T00:14:20.652Z","G0038","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Stealth Falcon","[Stealth Falcon](https://attack.mitre.org/groups/G0038) is a threat group that has conducted targeted spyware attacks against Emirati journalists, activists, and dissidents since at least 2012. Circumstantial evidence suggests there could be a link between this group and the United Arab Emirates (UAE) government, but that has not been confirmed. (Citation: Citizen Lab Stealth Falcon May 2016)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0038', 'url': 'https://attack.mitre.org/groups/G0038', 'source_name': 'mitre-attack'}, {'description': '(Citation: Citizen Lab Stealth Falcon May 2016)', 'source_name': 'Stealth Falcon'}, {'url': 'https://citizenlab.org/2016/05/stealth-falcon/', 'description': 'Marczak, B. and Scott-Railton, J.. (2016, May 29). Keep Calm and (Don’t) Enable Macros: A New Threat Actor Targets UAE Dissidents. Retrieved June 8, 2016.', 'source_name': 'Citizen Lab Stealth Falcon May 2016'}]","['Stealth Falcon']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--277d2f87-2ae5-4730-a3aa-50c1fdff9656","2017-05-31T21:32:07.541Z","2018-10-17T00:14:20.652Z","G0041","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Strider","[Strider](https://attack.mitre.org/groups/G0041) is a threat group that has been active since at least 2011 and has targeted victims in Russia, China, Sweden, Belgium, Iran, and Rwanda. (Citation: Symantec Strider Blog) (Citation: Kaspersky ProjectSauron Blog)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0041', 'url': 'https://attack.mitre.org/groups/G0041', 'source_name': 'mitre-attack'}, {'description': '(Citation: Symantec Strider Blog) (Citation: Kaspersky ProjectSauron Blog)', 'source_name': 'Strider'}, {'description': 'ProjectSauron is used to refer both to the threat group also known as G0041 as well as the malware platform also known as S0125. (Citation: Kaspersky ProjectSauron Blog) (Citation: Kaspersky ProjectSauron Full Report)', 'source_name': 'ProjectSauron'}, {'url': 'http://www.symantec.com/connect/blogs/strider-cyberespionage-group-turns-eye-sauron-targets', 'description': 'Symantec Security Response. (2016, August 7). Strider: Cyberespionage group turns eye of Sauron on targets. Retrieved August 17, 2016.', 'source_name': 'Symantec Strider Blog'}, {'url': 'https://securelist.com/faq-the-projectsauron-apt/75533/', 'description': ""Kaspersky Lab's Global Research & Analysis Team. (2016, August 8). ProjectSauron: top level cyber-espionage platform covertly extracts encrypted government comms. Retrieved August 17, 2016."", 'source_name': 'Kaspersky ProjectSauron Blog'}, {'url': 'https://securelist.com/files/2016/07/The-ProjectSauron-APT_research_KL.pdf', 'description': ""Kaspersky Lab's Global Research & Analysis Team. (2016, August 9). The ProjectSauron APT. Retrieved August 17, 2016."", 'source_name': 'Kaspersky ProjectSauron Full Report'}]","['Strider', 'ProjectSauron']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
