"type","id","created","modified","mitre_attack_id","created_by_ref","object_marking_refs","source_ref","relationship_type","target_ref","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","description","external_references","x_mitre_deprecated"
"relationship","relationship--5c84d301-b6d1-4af8-9c25-1260e05fa924","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--9ea525fa-b0a9-4dde-84f2-bcea0137b3c1","uses","attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[MoonWind](S0149) has a command to return a directory listing for a specified directory.","[{'url': 'http://researchcenter.paloaltonetworks.com/2017/03/unit42-trochilus-rat-new-moonwind-rat-used-attack-thai-utility-organizations/', 'description': 'Miller-Osborn, J. and Grunzweig, J.. (2017, March 30). Trochilus and New MoonWind RATs Used In Attack Against Thai Organizations. Retrieved March 30, 2017.', 'source_name': 'Palo Alto MoonWind March 2017'}]",""
"relationship","relationship--100f4917-1702-4707-bd9f-58d471e77018","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--bfd2738c-8b43-43c3-bc9f-d523c8e88bf4","uses","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[More_eggs](S0284) has the capability to gather the OS version and computer name.","[{'url': 'https://blog.talosintelligence.com/2018/07/multiple-cobalt-personality-disorder.html', 'description': 'Svajcer, V. (2018, July 31). Multiple Cobalt Personality Disorder. Retrieved September 5, 2018.', 'source_name': 'Talos Cobalt Group July 2018'}]",""
"relationship","relationship--0485006f-c4f6-4657-85a0-6beec8d9368a","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--bfd2738c-8b43-43c3-bc9f-d523c8e88bf4","uses","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[More_eggs](S0284) can download and launch additional payloads.","[{'url': 'https://blog.talosintelligence.com/2018/07/multiple-cobalt-personality-disorder.html', 'description': 'Svajcer, V. (2018, July 31). Multiple Cobalt Personality Disorder. Retrieved September 5, 2018.', 'source_name': 'Talos Cobalt Group July 2018'}]",""
"relationship","relationship--9701df31-e2f4-487b-a204-26c4347ef32d","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--92b55426-109f-4d93-899f-1833ce91ff90","uses","attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Mosquito](S0256) runs `tasklist` to obtain running processes.","[{'url': 'https://www.welivesecurity.com/wp-content/uploads/2018/01/ESET_Turla_Mosquito.pdf', 'description': 'ESET, et al. (2018, January). Diplomats in Eastern Europe bitten by a Turla mosquito. Retrieved July 3, 2018.', 'source_name': 'ESET Turla Mosquito Jan 2018'}]",""
"relationship","relationship--58c28a92-b3ed-41de-841d-8b8d1ad142be","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--92b55426-109f-4d93-899f-1833ce91ff90","uses","attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Mosquito](S0256) can launch PowerShell Scripts.","[{'url': 'https://www.welivesecurity.com/wp-content/uploads/2018/01/ESET_Turla_Mosquito.pdf', 'description': 'ESET, et al. (2018, January). Diplomats in Eastern Europe bitten by a Turla mosquito. Retrieved July 3, 2018.', 'source_name': 'ESET Turla Mosquito Jan 2018'}]",""
"relationship","relationship--481c0cee-c977-430f-9f33-e5859b48be39","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--92b55426-109f-4d93-899f-1833ce91ff90","uses","attack-pattern--241814ae-de3f-4656-b49e-f9a80764d4b7","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Mosquito](S0256)'s installer searches the Registry and system to see if specific antivirus tools are installed on the system.","[{'url': 'https://www.welivesecurity.com/wp-content/uploads/2018/01/ESET_Turla_Mosquito.pdf', 'description': 'ESET, et al. (2018, January). Diplomats in Eastern Europe bitten by a Turla mosquito. Retrieved July 3, 2018.', 'source_name': 'ESET Turla Mosquito Jan 2018'}]",""
"relationship","relationship--7a8a36ee-66f8-42ca-abeb-29e6223b91ee","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--d1183cb9-258e-4f2f-8415-50ac8252c49e","uses","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[NDiskMonitor](S0272) obtains the victim computer name and encrypts the information to send over its C2 channel.","[{'url': 'https://documents.trendmicro.com/assets/tech-brief-untangling-the-patchwork-cyberespionage-group.pdf', 'description': 'Lunghi, D., et al. (2017, December). Untangling the Patchwork Cyberespionage Group. Retrieved July 10, 2018.', 'source_name': 'TrendMicro Patchwork Dec 2017'}]",""
"relationship","relationship--122e6f20-ab3b-4bf0-bef1-0372399bee7c","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--53cf6cc4-65aa-445a-bcf8-c3d296f8a7a2","uses","attack-pattern--4b74a1d4-b0e9-4ef1-93f1-14ecc6e2f5b5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[NETEAGLE](S0034) will decrypt resources it downloads with HTTP requests by using RC4 with the key ""ScoutEagle.""","[{'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'source_name': 'FireEye APT30'}]",""
"relationship","relationship--3565539f-7ebf-4288-8422-5212c774821b","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--53cf6cc4-65aa-445a-bcf8-c3d296f8a7a2","uses","attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[NETEAGLE](S0034) is capable of reading files over the C2 channel.","[{'url': 'https://www2.fireeye.com/rs/fireye/images/rpt-apt30.pdf', 'description': 'FireEye Labs. (2015, April). APT30 AND THE MECHANICS OF A LONG-RUNNING CYBER ESPIONAGE OPERATION. Retrieved May 1, 2015.', 'source_name': 'FireEye APT30'}]",""
"relationship","relationship--e2e35a7a-3057-4955-9e7e-c3972e0ad423","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--2a70812b-f1ef-44db-8578-a496a227aef2","uses","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[NETWIRE](S0198) can discover and collect victim system information.","[{'url': 'https://securingtomorrow.mcafee.com/mcafee-labs/netwire-rat-behind-recent-targeted-attacks/', 'description': 'McAfee. (2015, March 2). Netwire RAT Behind Recent Targeted Attacks. Retrieved February 15, 2018.', 'source_name': 'McAfee Netwire Mar 2015'}]",""
"relationship","relationship--43c0d71b-d82e-45f0-89ce-acb94810c1c3","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--48523614-309e-43bf-a2b8-705c2b45d7b2","uses","attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Naid](S0205) collects the domain name from a compromised host.","[{'url': 'https://www.symantec.com/security_response/writeup.jsp?docid=2012-061518-4639-99', 'description': 'Neville, A. (2012, June 15). Trojan.Naid. Retrieved February 22, 2018.', 'source_name': 'Symantec Naid June 2012'}]",""
"relationship","relationship--ec3f88b1-ba85-497f-91d0-3eb8dcc5c4f1","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--705f0783-5f7d-4491-b6b7-9628e6e006d2","uses","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[NanHaiShu](S0228) can gather the victim computer name and serial number.","[{'url': 'https://www.proofpoint.com/us/threat-insight/post/leviathan-espionage-actor-spearphishes-maritime-and-defense-targets', 'description': 'Axel F, Pierre T. (2017, October 16). Leviathan: Espionage actor spearphishes maritime and defense targets. Retrieved February 15, 2018.', 'source_name': 'Proofpoint Leviathan Oct 2017'}]",""
"relationship","relationship--297b069f-7d1b-4335-9363-c73bd823c322","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--705f0783-5f7d-4491-b6b7-9628e6e006d2","uses","attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[NanHaiShu](S0228) encodes files in Base64.","[{'url': 'https://www.f-secure.com/documents/996508/1030745/nanhaishu_whitepaper.pdf', 'description': 'F-Secure Labs. (2016, July). NANHAISHU RATing the South China Sea. Retrieved July 6, 2018.', 'source_name': 'fsecure NanHaiShu July 2016'}]",""
"relationship","relationship--a2440552-4190-4f72-9cf5-a63eecdff2fb","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--53a42597-1974-4b8e-84fd-3675e8992053","uses","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[NavRAT](S0247) leverages cmd.exe to perform discovery techniques.","[{'url': 'https://blog.talosintelligence.com/2018/05/navrat.html', 'description': 'Mercer, W., Rascagneres, P. (2018, May 31). NavRAT Uses US-North Korea Summit As Decoy For Attacks In South Korea. Retrieved June 11, 2018.', 'source_name': 'Talos NavRAT May 2018'}]",""
"relationship","relationship--9818eeca-be12-4dd3-bf9f-e33d5b409248","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--53a42597-1974-4b8e-84fd-3675e8992053","uses","attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[NavRAT](S0247) logs the keystrokes on the targeted system.","[{'url': 'https://blog.talosintelligence.com/2018/05/navrat.html', 'description': 'Mercer, W., Rascagneres, P. (2018, May 31). NavRAT Uses US-North Korea Summit As Decoy For Attacks In South Korea. Retrieved June 11, 2018.', 'source_name': 'Talos NavRAT May 2018'}]",""
"relationship","relationship--4e1d7798-ffb7-4495-aab7-ca13db2dade5","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--c251e4a5-9a2e-4166-8e42-442af75c3b9a","uses","attack-pattern--1b84d551-6de8-4b96-9930-d177677c3b1d","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Nerex](S0210) drops a signed Microsoft DLL to disk.","[{'url': 'https://www.symantec.com/security_response/writeup.jsp?docid=2012-051515-3445-99', 'description': 'Ladley, F. (2012, May 15). Backdoor.Nerex. Retrieved February 23, 2018.', 'source_name': 'Symantec Nerex May 2012'}]",""
"relationship","relationship--9453d60b-4f3f-494f-985d-e29094ef8945","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--fde50aaa-f5de-4cb8-989a-babb57d6a704","uses","attack-pattern--f44731de-ea9f-406d-9b83-30ecbb9b4392","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Net Crawler](S0056) uses [PsExec](S0029) to perform remote service manipulation to execute a copy of itself as part of lateral movement.","[{'url': 'https://www.cylance.com/content/dam/cylance/pages/operation-cleaver/Cylance_Operation_Cleaver_Report.pdf', 'description': 'Cylance. (2014, December). Operation Cleaver. Retrieved September 14, 2017.', 'source_name': 'Cylance Cleaver'}]",""
"relationship","relationship--15f74597-d92d-406f-9941-c0dfef3cb609","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","tool--03342581-f790-4f03-ba41-e82e67392e23","uses","attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Commands under `net user` can be used in [Net](S0039) to gather information about and manipulate user accounts.","[{'url': 'http://windowsitpro.com/windows/netexe-reference', 'description': 'Savill, J. (1999, March 4). Net.exe reference. Retrieved September 22, 2015.', 'source_name': 'Savill 1999'}]",""
"relationship","relationship--12455fe5-42dd-420e-839e-8a96886488f7","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","tool--03342581-f790-4f03-ba41-e82e67392e23","uses","attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","The `net time` command can be used in [Net](S0039) to determine the local or remote system time.","[{'url': 'https://technet.microsoft.com/bb490716.aspx', 'description': 'Microsoft. (n.d.). Net time. Retrieved November 25, 2016.', 'source_name': 'TechNet Net Time'}]",""
"relationship","relationship--2be17426-9704-4913-981b-6d8fe4471147","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--cafd0bf8-2b9c-46c7-ae3c-3e0f42c5062e","uses","attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[NetTraveler](S0033) contains a keylogger.","[{'url': 'http://www.securelist.com/en/downloads/vlpdfs/kaspersky-the-net-traveler-part1-final.pdf', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (n.d.). The NetTraveler (aka ‘Travnet’). Retrieved November 12, 2014."", 'source_name': 'Kaspersky NetTraveler'}]",""
"relationship","relationship--438cae9c-cb03-4db9-ae59-24ed27147725","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--9e9b9415-a7df-406b-b14d-92bfe6809fbe","uses","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Nidiran](S0118) can download and execute files.","[{'url': 'https://www.symantec.com/security_response/writeup.jsp?docid=2015-120123-5521-99', 'description': 'Sponchioni, R.. (2016, March 11). Backdoor.Nidiran. Retrieved August 3, 2016.', 'source_name': 'Symantec Backdoor.Nidiran'}]",""
"relationship","relationship--cc065036-1b46-4f5c-935e-fb80bd3de7c7","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--2dd34b01-6110-4aac-835d-b5e7b936b0be","uses","attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[OLDBAIT](S0138) can use HTTP or SMTP for C2.","[{'url': 'https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-apt28.pdf', 'description': 'FireEye. (2015). APT28: A WINDOW INTO RUSSIA’S CYBER ESPIONAGE OPERATIONS?. Retrieved August 19, 2015.', 'source_name': 'FireEye APT28'}]",""
"relationship","relationship--d07f2da6-6497-414f-96c1-9dd60155b169","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--f6d1d2cb-12f5-4221-9636-44606ea1f3f8","uses","attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[OSInfo](S0165) discovers shares on the network","[{'url': 'http://www.symantec.com/connect/blogs/buckeye-cyberespionage-group-shifts-gaze-us-hong-kong', 'description': 'Symantec Security Response. (2016, September 6). Buckeye cyberespionage group shifts gaze from US to Hong Kong. Retrieved September 26, 2016.', 'source_name': 'Symantec Buckeye'}]",""
"relationship","relationship--6b39985b-2e2f-4d54-9211-aef4d94b318f","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--b136d088-a829-432c-ac26-5529c26d4c7e","uses","attack-pattern--830c9528-df21-472c-8c14-a036bf17d665","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[OnionDuke](S0052) uses Twitter as a backup C2 method. It also has a module designed to post messages to the Russian VKontakte social media site.","[{'url': 'https://www.f-secure.com/documents/996508/1030745/dukes_whitepaper.pdf', 'description': 'F-Secure Labs. (2015, September 17). The Dukes: 7 years of Russian cyberespionage. Retrieved December 10, 2015.', 'source_name': 'F-Secure The Dukes'}]",""
"relationship","relationship--ce459961-3a5a-45f9-b8a4-646e9b475e19","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--8e101fdd-9f7f-4916-bb04-6bd9e94c129c","uses","attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[OopsIE](S0264) creates a scheduled task to run itself every three minutes.","[{'url': 'https://researchcenter.paloaltonetworks.com/2018/02/unit42-oopsie-oilrig-uses-threedollars-deliver-new-trojan/', 'description': 'Lee, B., Falcone, R. (2018, February 23). OopsIE! OilRig Uses ThreeDollars to Deliver New Trojan. Retrieved July 16, 2018.', 'source_name': 'Unit 42 OopsIE! Feb 2018'}, {'url': 'https://researchcenter.paloaltonetworks.com/2018/09/unit42-oilrig-targets-middle-eastern-government-adds-evasion-techniques-oopsie/', 'description': 'Falcone, R., et al. (2018, September 04). OilRig Targets a Middle Eastern Government and Adds Evasion Techniques to OopsIE. Retrieved September 24, 2018.', 'source_name': 'Unit 42 OilRig Sept 2018'}]",""
"relationship","relationship--ec9e1757-50c1-4fd8-a0be-2694b1bc9e99","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--8e101fdd-9f7f-4916-bb04-6bd9e94c129c","uses","attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[OopsIE](S0264) uses the Confuser protector to obfuscate an embedded .Net Framework assembly used for C2. [OopsIE](S0264) also encodes collected data in hexadecimal format before writing to files on disk and obfuscates strings.","[{'url': 'https://researchcenter.paloaltonetworks.com/2018/02/unit42-oopsie-oilrig-uses-threedollars-deliver-new-trojan/', 'description': 'Lee, B., Falcone, R. (2018, February 23). OopsIE! OilRig Uses ThreeDollars to Deliver New Trojan. Retrieved July 16, 2018.', 'source_name': 'Unit 42 OopsIE! Feb 2018'}, {'url': 'https://researchcenter.paloaltonetworks.com/2018/09/unit42-oilrig-targets-middle-eastern-government-adds-evasion-techniques-oopsie/', 'description': 'Falcone, R., et al. (2018, September 04). OilRig Targets a Middle Eastern Government and Adds Evasion Techniques to OopsIE. Retrieved September 24, 2018.', 'source_name': 'Unit 42 OilRig Sept 2018'}]",""
"relationship","relationship--db4fbefd-e9ed-495a-89af-67c4b6780508","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--8e101fdd-9f7f-4916-bb04-6bd9e94c129c","uses","attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[OopsIE](S0264) checks to see if the system is configured with ""Daylight"" time and checks for a specific region to be set for the timezone.","[{'url': 'https://researchcenter.paloaltonetworks.com/2018/09/unit42-oilrig-targets-middle-eastern-government-adds-evasion-techniques-oopsie/', 'description': 'Falcone, R., et al. (2018, September 04). OilRig Targets a Middle Eastern Government and Adds Evasion Techniques to OopsIE. Retrieved September 24, 2018.', 'source_name': 'Unit 42 OilRig Sept 2018'}]",""
"relationship","relationship--23d16034-a2eb-40ef-857b-63708e63bf9a","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--06d735e7-1db1-4dbe-ab4b-acbe419f902b","uses","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Orz](S0229) can gather the victim OS version and whether it is 64 or 32 bit.","[{'url': 'https://www.proofpoint.com/us/threat-insight/post/leviathan-espionage-actor-spearphishes-maritime-and-defense-targets', 'description': 'Axel F, Pierre T. (2017, October 16). Leviathan: Espionage actor spearphishes maritime and defense targets. Retrieved February 15, 2018.', 'source_name': 'Proofpoint Leviathan Oct 2017'}]",""
"relationship","relationship--c6f0fa41-e240-4184-a0d4-292fb46de3fa","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--06d735e7-1db1-4dbe-ab4b-acbe419f902b","uses","attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[Orz](S0229) can gather victim proxy information.","[{'url': 'https://www.proofpoint.com/us/threat-insight/post/leviathan-espionage-actor-spearphishes-maritime-and-defense-targets', 'description': 'Axel F, Pierre T. (2017, October 16). Leviathan: Espionage actor spearphishes maritime and defense targets. Retrieved February 15, 2018.', 'source_name': 'Proofpoint Leviathan Oct 2017'}]",""
"relationship","relationship--fa6f0d89-8a80-421b-bcb1-ef5ee31f0879","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--06d735e7-1db1-4dbe-ab4b-acbe419f902b","uses","attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Some [Orz](S0229) strings are base64 encoded, such as the embedded DLL known as MockDll.","[{'url': 'https://www.proofpoint.com/us/threat-insight/post/leviathan-espionage-actor-spearphishes-maritime-and-defense-targets', 'description': 'Axel F, Pierre T. (2017, October 16). Leviathan: Espionage actor spearphishes maritime and defense targets. Retrieved February 15, 2018.', 'source_name': 'Proofpoint Leviathan Oct 2017'}]",""
"relationship","relationship--a83992e1-5be5-433e-b3f1-d9ccde98c9ca","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","malware--a60657fa-e2e7-4f8f-8128-a882534ae8c5","uses","attack-pattern--d54416bd-0803-41ca-870a-ce1af7c05638","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[OwaAuth](S0072) DES-encrypts captured credentials using the key 12345678 before writing the credentials to a log file.","[{'url': 'https://www.secureworks.com/research/threat-group-3390-targets-organizations-for-cyberespionage', 'description': 'Dell SecureWorks Counter Threat Unit Threat Intelligence. (2015, August 5). Threat Group-3390 Targets Organizations for Cyberespionage. Retrieved August 18, 2018.', 'source_name': 'Dell TG-3390'}]",""
