"type","id","created","modified","mitre_attack_id","aliases","name","description","external_references","created_by_ref","object_marking_refs","x_mitre_version","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_contributors","revoked"
"intrusion-set","intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b","2017-12-14T16:46:06.044Z","2019-04-25T12:09:56.122Z","G0051","['FIN10']","FIN10","[FIN10](https://attack.mitre.org/groups/G0051) is a financially motivated threat group that has targeted organizations in North America since at least 2013 through 2016. The group uses stolen data exfiltrated from victims to extort organizations. (Citation: FireEye FIN10 June 2017)","[{'external_id': 'G0051', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0051'}, {'description': '(Citation: FireEye FIN10 June 2017)', 'source_name': 'FIN10'}, {'description': 'FireEye iSIGHT Intelligence. (2017, June 16). FIN10: Anatomy of a Cyber Extortion Operation. Retrieved June 25, 2017.', 'source_name': 'FireEye FIN10 June 2017', 'url': 'https://www2.fireeye.com/rs/848-DID-242/images/rpt-fin10.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.1","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6","2019-01-31T02:01:45.129Z","2019-04-18T20:19:49.089Z","G0085","['FIN4']","FIN4","[FIN4](https://attack.mitre.org/groups/G0085) is a financially-motivated threat group that has targeted confidential information related to the public financial market, particularly regarding healthcare and pharmaceutical companies, since at least 2013.(Citation: FireEye Hacking FIN4 Dec 2014)(Citation: FireEye FIN4 Stealing Insider NOV 2014) [FIN4](https://attack.mitre.org/groups/G0085) is unique in that they do not infect victims with typical persistent malware, but rather they focus on capturing credentials authorized to access email and other non-public correspondence.(Citation: FireEye Hacking FIN4 Dec 2014)(Citation: FireEye Hacking FIN4 Video Dec 2014)","[{'external_id': 'G0085', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0085'}, {'description': '(Citation: FireEye Hacking FIN4 Dec 2014)(Citation: FireEye FIN4 Stealing Insider NOV 2014)(Citation: FireEye Hacking FIN4 Video Dec 2014)', 'source_name': 'FIN4'}, {'source_name': 'FireEye Hacking FIN4 Dec 2014', 'description': 'Vengerik, B. et al.. (2014, December 5). Hacking the Street? FIN4 Likely Playing the Market. Retrieved December 17, 2018.', 'url': 'https://www.fireeye.com/current-threats/threat-intelligence-reports/rpt-fin4.html'}, {'source_name': 'FireEye FIN4 Stealing Insider NOV 2014', 'description': 'Dennesen, K. et al.. (2014, November 30). FIN4: Stealing Insider Information for an Advantage in Stock Trading?. Retrieved December 17, 2018.', 'url': 'https://www.fireeye.com/blog/threat-research/2014/11/fin4_stealing_insid.html'}, {'source_name': 'FireEye Hacking FIN4 Video Dec 2014', 'description': 'Vengerik, B. & Dennesen, K.. (2014, December 5). Hacking the Street?  FIN4 Likely Playing the Market. Retrieved January 15, 2019.', 'url': 'https://www2.fireeye.com/WBNR-14Q4NAMFIN4.html'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022","2018-01-16T16:13:52.465Z","2019-04-24T19:41:25.412Z","G0053","['FIN5']","FIN5","[FIN5](https://attack.mitre.org/groups/G0053) is a financially motivated threat group that has targeted personally identifiable information and payment card information. The group has been active since at least 2008 and has targeted the restaurant, gaming, and hotel industries. The group is made up of actors who likely speak Russian. (Citation: FireEye Respond Webinar July 2017) (Citation: Mandiant FIN5 GrrCON Oct 2016) (Citation: DarkReading FireEye FIN5 Oct 2015)","[{'external_id': 'G0053', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0053'}, {'description': '(Citation: FireEye Respond Webinar July 2017) (Citation: Mandiant FIN5 GrrCON Oct 2016) (Citation: DarkReading FireEye FIN5 Oct 2015)', 'source_name': 'FIN5'}, {'description': 'Scavella, T. and Rifki, A. (2017, July 20). Are you Ready to Respond? (Webinar). Retrieved October 4, 2017.', 'source_name': 'FireEye Respond Webinar July 2017', 'url': 'https://www2.fireeye.com/WBNR-Are-you-ready-to-respond.html'}, {'source_name': 'Mandiant FIN5 GrrCON Oct 2016', 'description': 'Bromiley, M. and Lewis, P. (2016, October 7). Attacking the Hospitality and Gaming Industries: Tracking an Attacker Around the World in 7 Years. Retrieved October 6, 2017.', 'url': 'https://www.youtube.com/watch?v=fevGZs0EQu8'}, {'source_name': 'DarkReading FireEye FIN5 Oct 2015', 'description': 'Higgins, K. (2015, October 13). Prolific Cybercrime Gang Favors Legit Login Credentials. Retrieved October 4, 2017.', 'url': 'https://www.darkreading.com/analytics/prolific-cybercrime-gang-favors-legit-login-credentials/d/d-id/1322645?'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Walker Johnson']",""
"intrusion-set","intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb","2017-05-31T21:32:06.015Z","2019-10-15T17:55:22.250Z","G0037","['FIN6', 'ITG08']","FIN6","[FIN6](https://attack.mitre.org/groups/G0037) is a cyber crime group that has stolen payment card data and sold it for profit on underground marketplaces. This group has aggressively targeted and compromised point of sale (PoS) systems in the hospitality and retail sectors.(Citation: FireEye FIN6 April 2016)(Citation: FireEye FIN6 Apr 2019)","[{'external_id': 'G0037', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0037'}, {'description': '(Citation: FireEye FIN6 April 2016)', 'source_name': 'FIN6'}, {'description': '(Citation: Security Intelligence More Eggs Aug 2019)', 'source_name': 'ITG08'}, {'source_name': 'FireEye FIN6 April 2016', 'description': 'FireEye Threat Intelligence. (2016, April). Follow the Money: Dissecting the Operations of the Cyber Crime Group FIN6. Retrieved June 1, 2016.', 'url': 'https://www2.fireeye.com/rs/848-DID-242/images/rpt-fin6.pdf'}, {'source_name': 'FireEye FIN6 Apr 2019', 'description': 'McKeague, B. et al. (2019, April 5). Pick-Six: Intercepting a FIN6 Intrusion, an Actor Recently Tied to Ryuk and LockerGoga Ransomware. Retrieved April 17, 2019.', 'url': 'https://www.fireeye.com/blog/threat-research/2019/04/pick-six-intercepting-a-fin6-intrusion.html'}, {'source_name': 'Security Intelligence More Eggs Aug 2019', 'description': 'Villadsen, O.. (2019, August 29). More_eggs, Anyone? Threat Actor ITG08 Strikes Again. Retrieved September 16, 2019.', 'url': 'https://securityintelligence.com/posts/more_eggs-anyone-threat-actor-itg08-strikes-again/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Drew Church, Splunk']",""
"intrusion-set","intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc","2017-05-31T21:32:09.460Z","2019-10-15T17:03:11.937Z","G0046","['FIN7']","FIN7","[FIN7](https://attack.mitre.org/groups/G0046) is a financially-motivated threat group that has primarily targeted the U.S. retail, restaurant, and hospitality sectors since mid-2015. They often use point-of-sale malware. A portion of [FIN7](https://attack.mitre.org/groups/G0046) was run out of a front company called Combi Security. [FIN7](https://attack.mitre.org/groups/G0046) is sometimes referred to as [Carbanak](https://attack.mitre.org/groups/G0008) Group, but these appear to be two groups using the same [Carbanak](S0030) malware and are therefore tracked separately. (Citation: FireEye FIN7 March 2017) (Citation: FireEye FIN7 April 2017) (Citation: FireEye CARBANAK June 2017) (Citation: FireEye FIN7 Aug 2018)","[{'external_id': 'G0046', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0046'}, {'description': '(Citation: FireEye FIN7 March 2017) (Citation: FireEye FIN7 April 2017) (Citation: Morphisec FIN7 June 2017) (Citation: FireEye FIN7 Shim Databases) (Citation: FireEye FIN7 Aug 2018)', 'source_name': 'FIN7'}, {'source_name': 'FireEye FIN7 March 2017', 'description': 'Miller, S., et al. (2017, March 7). FIN7 Spear Phishing Campaign Targets Personnel Involved in SEC Filings. Retrieved March 8, 2017.', 'url': 'https://www.fireeye.com/blog/threat-research/2017/03/fin7_spear_phishing.html'}, {'description': 'Carr, N., et al. (2017, April 24). FIN7 Evolution and the Phishing LNK. Retrieved April 24, 2017.', 'source_name': 'FireEye FIN7 April 2017', 'url': 'https://www.fireeye.com/blog/threat-research/2017/04/fin7-phishing-lnk.html'}, {'source_name': 'FireEye CARBANAK June 2017', 'description': 'Bennett, J., Vengerik, B. (2017, June 12). Behind the CARBANAK Backdoor. Retrieved June 11, 2018.', 'url': 'https://www.fireeye.com/blog/threat-research/2017/06/behind-the-carbanak-backdoor.html'}, {'description': 'Carr, N., et al. (2018, August 01). On the Hunt for FIN7: Pursuing an Enigmatic and Evasive Global Criminal Operation. Retrieved August 23, 2018.', 'source_name': 'FireEye FIN7 Aug 2018', 'url': 'https://www.fireeye.com/blog/threat-research/2018/08/fin7-pursuing-an-enigmatic-and-evasive-global-criminal-operation.html'}, {'description': 'Gorelik, M.. (2017, June 9). FIN7 Takes Another Bite at the Restaurant Industry. Retrieved July 13, 2017.', 'source_name': 'Morphisec FIN7 June 2017', 'url': 'http://blog.morphisec.com/fin7-attacks-restaurant-industry'}, {'description': 'Erickson, J., McWhirt, M., Palombo, D. (2017, May 3). To SDB, Or Not To SDB: FIN7 Leveraging Shim Databases for Persistence. Retrieved July 18, 2017.', 'source_name': 'FireEye FIN7 Shim Databases', 'url': 'https://www.fireeye.com/blog/threat-research/2017/05/fin7-shim-databases-persistence.html'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.3","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826","2018-04-18T17:59:24.739Z","2019-10-01T14:35:15.039Z","G0061","['FIN8']","FIN8","[FIN8](https://attack.mitre.org/groups/G0061) is a financially motivated threat group known to launch tailored spearphishing campaigns targeting the retail, restaurant, and hospitality industries. (Citation: FireEye Obfuscation June 2017) (Citation: FireEye Fin8 May 2016)","[{'external_id': 'G0061', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0061'}, {'description': '(Citation: FireEye Obfuscation June 2017)', 'source_name': 'FIN8'}, {'source_name': 'FireEye Obfuscation June 2017', 'description': 'Bohannon, D. & Carr N. (2017, June 30). Obfuscation in the Wild: Targeted Attackers Lead the Way in Evasion Techniques. Retrieved February 12, 2018.', 'url': 'https://www.fireeye.com/blog/threat-research/2017/06/obfuscation-in-the-wild.html'}, {'description': 'Kizhakkinan, D. et al.. (2016, May 11). Threat Actor Leverages Windows Zero-day Exploit in Payment Card Data Attacks. Retrieved February 12, 2018.', 'source_name': 'FireEye Fin8 May 2016', 'url': 'https://www.fireeye.com/blog/threat-research/2016/05/windows-zero-day-payment-cards.html'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--0ea72cd5-ca30-46ba-bc04-378f701c658f","2017-05-31T21:32:05.611Z","2018-10-17T00:14:20.652Z","G0036","['GCMAN']","GCMAN","[GCMAN](https://attack.mitre.org/groups/G0036) is a threat group that focuses on targeting banks for the purpose of transferring money to e-currency services. (Citation: Securelist GCMAN)","[{'external_id': 'G0036', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0036'}, {'description': '(Citation: Securelist GCMAN)', 'source_name': 'GCMAN'}, {'description': ""Kaspersky Lab's Global Research & Analysis Team. (2016, February 8). APT-style bank robberies increase with Metel, GCMAN and Carbanak 2.0 attacks. Retrieved April 20, 2016."", 'source_name': 'Securelist GCMAN', 'url': 'https://securelist.com/apt-style-bank-robberies-increase-with-metel-gcman-and-carbanak-2-0-attacks/73638/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee","2019-01-30T14:26:42.897Z","2019-04-16T14:51:35.135Z","G0084","['Gallmaker']","Gallmaker","[Gallmaker](https://attack.mitre.org/groups/G0084) is a cyberespionage group that has targeted victims in the Middle East and has been active since at least December 2017. The group has mainly targeted victims in the defense, military, and government sectors.(Citation: Symantec Gallmaker Oct 2018)","[{'source_name': 'mitre-attack', 'external_id': 'G0084', 'url': 'https://attack.mitre.org/groups/G0084'}, {'description': '(Citation: Symantec Gallmaker Oct 2018)', 'source_name': 'Gallmaker'}, {'source_name': 'Symantec Gallmaker Oct 2018', 'description': 'Symantec Security Response. (2018, October 10). Gallmaker: New Attack Group Eschews Malware to Live off the Land. Retrieved November 27, 2018.', 'url': 'https://www.symantec.com/blogs/threat-intelligence/gallmaker-attack-group'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf","2017-05-31T21:32:09.849Z","2019-03-25T12:57:18.482Z","G0047","['Gamaredon Group']","Gamaredon Group","[Gamaredon Group](https://attack.mitre.org/groups/G0047) is a threat group that has been active since at least 2013 and has targeted individuals likely involved in the Ukrainian government. (Citation: Palo Alto Gamaredon Feb 2017)","[{'external_id': 'G0047', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0047'}, {'description': '(Citation: Palo Alto Gamaredon Feb 2017)', 'source_name': 'Gamaredon Group'}, {'source_name': 'Palo Alto Gamaredon Feb 2017', 'description': 'Kasza, A. and Reichel, D.. (2017, February 27). The Gamaredon Group Toolset Evolution. Retrieved March 1, 2017.', 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit-42-title-gamaredon-group-toolset-evolution/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27","2018-10-17T00:14:20.652Z","2019-10-11T19:39:42.405Z","G0078","['Gorgon Group']","Gorgon Group","[Gorgon Group](https://attack.mitre.org/groups/G0078) is a threat group consisting of members who are suspected to be Pakistan-based or have other connections to Pakistan. The group has performed a mix of criminal and targeted attacks, including campaigns against government organizations in the United Kingdom, Spain, Russia, and the United States. (Citation: Unit 42 Gorgon Group Aug 2018)","[{'external_id': 'G0078', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/groups/G0078'}, {'description': '(Citation: Unit 42 Gorgon Group Aug 2018)', 'source_name': 'Gorgon Group'}, {'source_name': 'Unit 42 Gorgon Group Aug 2018', 'description': 'Falcone, R., et al. (2018, August 02). The Gorgon Group: Slithering Between Nation State and Cybercrime. Retrieved August 7, 2018.', 'url': 'https://researchcenter.paloaltonetworks.com/2018/08/unit42-gorgon-group-slithering-nation-state-cybercrime/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.3","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--7331c66a-5601-4d3f-acf6-ad9e3035eb40","2017-05-31T21:32:08.304Z","2019-07-25T17:52:06.421Z","G0043","['Group5']","Group5","[Group5](https://attack.mitre.org/groups/G0043) is a threat group with a suspected Iranian nexus, though this attribution is not definite. The group has targeted individuals connected to the Syrian opposition via spearphishing and watering holes, normally using Syrian and Iranian themes. [Group5](https://attack.mitre.org/groups/G0043) has used two commonly available remote access tools (RATs), [njRAT](S0385) and [NanoCore](S0336), as well as an Android RAT, DroidJack. (Citation: Citizen Lab Group5)","[{'source_name': 'mitre-attack', 'external_id': 'G0043', 'url': 'https://attack.mitre.org/groups/G0043'}, {'description': '(Citation: Citizen Lab Group5)', 'source_name': 'Group5'}, {'description': 'Scott-Railton, J., et al. (2016, August 2). Group5: Syria and the Iranian Connection. Retrieved September 26, 2016.', 'source_name': 'Citizen Lab Group5', 'url': 'https://citizenlab.ca/2016/08/group5-syria/'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.1","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
