"type","id","created","modified","mitre_attack_id","created_by_ref","relationship_type","source_ref","target_ref","object_marking_refs","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","description","external_references"
"relationship","relationship--2e5039ef-913f-4808-9685-32f64f4dbf49","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--a8d3d497-2da9-4797-8e0b-ed176be08654","attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","deletes its payload along with the payload's parent process after it finishes copying files.","[{'source_name': 'Microsoft SIR Vol 21', 'description': 'Anthe, C. et al. (2016, December 14). Microsoft Security Intelligence Report Volume 21. Retrieved November 27, 2017.', 'url': 'http://download.microsoft.com/download/E/B/0/EB0F50CC-989C-4B66-B7F6-68CD3DC90DE3/Microsoft%20Security%20Intelligence%20Report%20Volume%2021%20English.pdf'}]"
"relationship","relationship--e7baabf7-9300-432d-aa78-000ac099d4d3","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--a8d3d497-2da9-4797-8e0b-ed176be08654","attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","performs multiple process injections to hijack system processes and execute malicious code.","[{'source_name': 'Microsoft SIR Vol 21', 'description': 'Anthe, C. et al. (2016, December 14). Microsoft Security Intelligence Report Volume 21. Retrieved November 27, 2017.', 'url': 'http://download.microsoft.com/download/E/B/0/EB0F50CC-989C-4B66-B7F6-68CD3DC90DE3/Microsoft%20Security%20Intelligence%20Report%20Volume%2021%20English.pdf'}]"
"relationship","relationship--e7b5511a-3528-48d1-9224-6c5ff88b3825","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--d3afa961-a80c-4043-9509-282cdf69ab21","attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","A Winnti implant file was named ASPNET_FILTER.DLL, mimicking the legitimate ASP.NET ISAPI filter DLL with the same name.","[{'source_name': 'Microsoft Winnti Jan 2017', 'description': 'Cap, P., et al. (2017, January 25). Detecting threat actors in recent German industrial attacks with Windows Defender ATP. Retrieved February 8, 2017.', 'url': 'https://blogs.technet.microsoft.com/mmpc/2017/01/25/detecting-threat-actors-in-recent-german-industrial-attacks-with-windows-defender-atp/'}]"
"relationship","relationship--6b11697f-be6c-4cd7-b445-4d277a8d7346","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--d3afa961-a80c-4043-9509-282cdf69ab21","attack-pattern--62b8c999-dcc0-4755-bd69-09442d9359f5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","The Winnti installer loads a DLL using rundll32.","[{'source_name': 'Microsoft Winnti Jan 2017', 'description': 'Cap, P., et al. (2017, January 25). Detecting threat actors in recent German industrial attacks with Windows Defender ATP. Retrieved February 8, 2017.', 'url': 'https://blogs.technet.microsoft.com/mmpc/2017/01/25/detecting-threat-actors-in-recent-german-industrial-attacks-with-windows-defender-atp/'}]"
"relationship","relationship--0a65c303-52a6-4624-a8fb-fc7448429139","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--d3afa961-a80c-4043-9509-282cdf69ab21","attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","Winnti sets its DLL file as a new service in the Registry to establish persistence.","[{'source_name': 'Microsoft Winnti Jan 2017', 'description': 'Cap, P., et al. (2017, January 25). Detecting threat actors in recent German industrial attacks with Windows Defender ATP. Retrieved February 8, 2017.', 'url': 'https://blogs.technet.microsoft.com/mmpc/2017/01/25/detecting-threat-actors-in-recent-german-industrial-attacks-with-windows-defender-atp/'}]"
"relationship","relationship--82268341-e0a8-4937-8618-351e147daa0c","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--a19c49aa-36fe-4c05-b817-23e1c7a7d085","attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","It is believed that a patch management system for an anti-virus product commonly installed among targeted companies was used to distribute the Wiper malware.","[{'source_name': 'Dell Wiper', 'description': 'Dell SecureWorks. (2013, March 21). Wiper Malware Analysis Attacking Korean Financial Sector. Retrieved May 13, 2015.', 'url': 'http://www.secureworks.com/cyber-threat-intelligence/threats/wiper-malware-analysis-attacking-korean-financial-sector/'}]"
"relationship","relationship--11ed82c1-88af-4c23-860e-185505389288","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains keylogging functionality that will monitor for active application windows and write them to the log, it can handle special characters, and it will buffer by default 50 characters before sending them out over the C2 infrastructure.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--31cd4eb1-f7b3-4030-b087-388d55faba03","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the getInfoOSX function to return the OS X version as well as the current user.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--bb005145-438c-4fd8-9cac-a636df7465da","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the getProcessList function to run `ps aux` to get running processes.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--ec362b37-1a64-4b28-8d34-7819d0aa5b2a","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the getInstalledAPP function to run `ls -la /Applications` to gather what applications are installed.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--6c8303dd-6ecc-47ea-abd6-6d5b2e557d96","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the showBackupIosFolder function to check for IOS device backups by running `ls -la ~/Library/Application\ Support/MobileSync/Backup/`.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--fc4811c4-103b-48b7-9e52-20d574cfc4bf","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the execFile function to execute a specified file on the system using the NSTask:launch method.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--f5fee3da-a3ef-4a81-a70c-9660ab1fb3d6","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the deletFileFromPath function to delete a specified file using the NSFileManager:removeFileAtPath method.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--c0223316-4b0b-461e-8947-01c0f5baeef2","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the takeScreenShot (along with startTakeScreenShot and stopTakeScreenShot) functions to take screenshots using the CGGetActiveDisplayList, CGDisplayCreateImage, and NSImage:initWithCGImage methods.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--b9e2fac9-fc1a-4e13-ac68-1a5796b04d72","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--ba8e391f-14b5-496f-81f2-2d5ecd646c1c","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the getFirefoxPassword function to attempt to locate Firefox passwords.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--785abba4-fdb4-4aad-9049-5a0c748cc965","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the ftpUpload function to use the FTPManager:uploadFile method to upload files from the target system.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--63a7bbf6-bb2e-41e7-8893-c3f7f207a7a7","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--59a97b15-8189-4d51-9404-e1ce8ea4a069","attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XAgentOSX contains the readFiles function to return a detailed listing (sometimes recursive) of a specified directory.","[{'source_name': 'XAgentOSX', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/'}]"
"relationship","relationship--b3973baa-0185-45a1-934d-2b29f742a2df","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","attack-pattern--4b74a1d4-b0e9-4ef1-93f1-14ecc6e2f5b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XTunnel uses SSL/TLS and RC4 to encrypt traffic.","[{'source_name': 'Invincea XTunnel', 'description': 'Belcher, P.. (2016, July 28). Tunnel of Gov: DNC Hack and the Russian XTunnel. Retrieved August 3, 2016.', 'url': 'https://www.invincea.com/2016/07/tunnel-of-gov-dnc-hack-and-the-russian-xtunnel/'}, {'source_name': 'ESET Sednit Part 2', 'description': 'ESET. (2016, October). En Route with Sednit - Part 2: Observing the Comings and Goings. Retrieved November 21, 2016.', 'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part-2.pdf'}]"
"relationship","relationship--044ad6d3-9389-4764-9b96-ad53dc98840d","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","attack-pattern--ba8e391f-14b5-496f-81f2-2d5ecd646c1c","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XTunnel is capable of accessing locally stored passwords on victims.","[{'source_name': 'Invincea XTunnel', 'description': 'Belcher, P.. (2016, July 28). Tunnel of Gov: DNC Hack and the Russian XTunnel. Retrieved August 3, 2016.', 'url': 'https://www.invincea.com/2016/07/tunnel-of-gov-dnc-hack-and-the-russian-xtunnel/'}]"
"relationship","relationship--59aabb7b-9211-4577-9c6b-ba2cf6e3704c","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XTunnel is capable of downloading additional files.","[{'source_name': 'Invincea XTunnel', 'description': 'Belcher, P.. (2016, July 28). Tunnel of Gov: DNC Hack and the Russian XTunnel. Retrieved August 3, 2016.', 'url': 'https://www.invincea.com/2016/07/tunnel-of-gov-dnc-hack-and-the-russian-xtunnel/'}]"
"relationship","relationship--a423dc5c-c506-4cc5-b65c-0c9269d18fb6","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XTunnel is capable of probing the network for open ports.","[{'source_name': 'Invincea XTunnel', 'description': 'Belcher, P.. (2016, July 28). Tunnel of Gov: DNC Hack and the Russian XTunnel. Retrieved August 3, 2016.', 'url': 'https://www.invincea.com/2016/07/tunnel-of-gov-dnc-hack-and-the-russian-xtunnel/'}]"
"relationship","relationship--3264e1db-0f54-4049-a45c-3a03a24709aa","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XTunnel has been used to execute remote commands.","[{'source_name': 'Crowdstrike DNC June 2016', 'description': 'Alperovitch, D.. (2016, June 15). Bears in the Midst: Intrusion into the Democratic National Committee. Retrieved August 3, 2016.', 'url': 'https://www.crowdstrike.com/blog/bears-midst-intrusion-democratic-national-committee/'}]"
"relationship","relationship--d3234cf8-0ef7-4447-ae3a-9624f3229265","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","XTunnel relays traffic between a C2 server and a victim.","[{'source_name': 'Crowdstrike DNC June 2016', 'description': 'Alperovitch, D.. (2016, June 15). Bears in the Midst: Intrusion into the Democratic National Committee. Retrieved August 3, 2016.', 'url': 'https://www.crowdstrike.com/blog/bears-midst-intrusion-democratic-national-committee/'}]"
"relationship","relationship--e97b39d6-7be1-4f59-8959-7f1f01402152","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","The C2 server used by XTunnel provides a port number to the victim to use as a fallback in case the connection closes on the currently used port.","[{'source_name': 'ESET Sednit Part 2', 'description': 'ESET. (2016, October). En Route with Sednit - Part 2: Observing the Comings and Goings. Retrieved November 21, 2016.', 'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part-2.pdf'}]"
"relationship","relationship--0c143634-89e1-47a0-9044-4ca39ccff76a","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","attack-pattern--519630c5-f03f-4882-825c-3af924935817","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","A version of XTunnel introduced in July 2015 inserted junk code into the binary in a likely attempt to obfuscate it and bypass security products.","[{'source_name': 'ESET Sednit Part 2', 'description': 'ESET. (2016, October). En Route with Sednit - Part 2: Observing the Comings and Goings. Retrieved November 21, 2016.', 'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part-2.pdf'}]"
"relationship","relationship--e8d2c3f1-7c86-438c-bead-6a86f9a36463","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","A version of XTunnel introduced in July 2015 obfuscated the binary using opaque predicates and other techniques in a likely attempt to obfuscate it and bypass security products.","[{'source_name': 'ESET Sednit Part 2', 'description': 'ESET. (2016, October). En Route with Sednit - Part 2: Observing the Comings and Goings. Retrieved November 21, 2016.', 'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part-2.pdf'}]"
"relationship","relationship--fb9cf04b-ad28-472a-9ee3-a2e744e0e122","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","ZLib mimics the resource version information of legitimate Realtek Semiconductor, Nvidia, or Synaptics modules.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
"relationship","relationship--3f02c07f-663f-4c54-b7e0-c2b2dbe82335","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","ZLib creates Registry keys to allow itself to run as various services.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
"relationship","relationship--fb11df98-790a-4b1c-9ca0-73224226cff3","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","ZLib communicates over HTTP for C2.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
"relationship","relationship--32568a57-ff9c-42f5-9b60-0b78d7b0a7c0","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","The ZLib backdoor compresses communications using the standard Zlib compression library.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
"relationship","relationship--2025480a-6d91-4ef5-a6ea-cc025c8aecfb","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","uses","malware--166c0eca-02fd-424a-92c0-6b5106994d31","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","ZLib has the ability to download files.","[{'source_name': 'Cylance Dust Storm', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op%20Dust%20Storm%20Report.pdf'}]"
