"type","id","created","modified","external_references","object_marking_refs","name","x_mitre_version","created_by_ref","description","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref"
"course-of-action","course-of-action--25d5e1d8-c6fb-4735-bc57-115a21222f4b","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1010', 'source_name': 'mitre-attack', 'external_id': 'T1010'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Application Window Discovery Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify unnecessary system utilities or potentially malicious software that may be used to acquire information, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--16dd03c6-0dfb-4d77-89cd-9ff3ee6e533d","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1123', 'source_name': 'mitre-attack', 'external_id': 'T1123'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Audio Capture Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Mitigating this technique specifically may be difficult as it requires fine-grained API control. Efforts should be focused on preventing unwanted or unknown code from executing on a system.

Identify and block potentially malicious software that may be used to record audio by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--943d370b-2054-44df-8be2-ab4139bde1c5","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1131', 'source_name': 'mitre-attack', 'external_id': 'T1131'}, {'url': 'http://docplayer.net/20839173-Analysis-of-malicious-security-support-provider-dlls.html', 'source_name': 'Graeber 2014', 'description': 'Graeber, M. (2014, October). Analysis of Malicious Security Support Provider DLLs. Retrieved March 1, 2017.'}, {'url': 'https://technet.microsoft.com/en-us/library/dn408187.aspx', 'source_name': 'Microsoft Configure LSA', 'description': 'Microsoft. (2013, July 31). Configuring Additional LSA Protection. Retrieved June 24, 2015.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Authentication Package Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Windows 8.1, Windows Server 2012 R2, and later versions, may make LSA run as a Protected Process Light (PPL) by setting the Registry key `HKLM\SYSTEM\CurrentControlSet\Control\Lsa\RunAsPPL`, which requires all DLLs loaded by LSA to be signed by Microsoft. (Citation: Graeber 2014) (Citation: Microsoft Configure LSA)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--8bd1ae32-a686-48f4-a6f8-470287f76152","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1119', 'source_name': 'mitre-attack', 'external_id': 'T1119'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Automated Collection Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Encryption and off-system storage of sensitive information may be one way to mitigate collection of files, but may not stop an adversary from acquiring the information if an intrusion persists over a long period of time and the adversary is able to discover and access the data through other means. A keylogger installed on a system may be able to intercept passwords through [Input Capture](T1056) and be used to decrypt protected documents that an adversary may have collected. Strong passwords should be used to prevent offline cracking of encrypted documents through [Brute Force](T1110) techniques.

Identify unnecessary system utilities, third-party tools, or potentially malicious software that may be used to collect files and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--2497ac92-e751-4391-82c6-1b86e34d0294","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1020', 'source_name': 'mitre-attack', 'external_id': 'T1020'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Automated Exfiltration Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify unnecessary system utilities, scripts, or potentially malicious software that may be used to transfer data outside of a network, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--cb825b86-3f3b-4686-ba99-44878f5d3173","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1197', 'source_name': 'mitre-attack', 'external_id': 'T1197'}, {'url': 'https://msdn.microsoft.com/library/windows/desktop/bb968799.aspx', 'source_name': 'Microsoft BITS', 'description': 'Microsoft. (n.d.). Background Intelligent Transfer Service. Retrieved January 12, 2018.'}, {'url': 'https://arstechnica.com/information-technology/2007/05/malware-piggybacks-on-windows-background-intelligent-transfer-service/', 'source_name': 'Mondok Windows PiggyBack BITS May 2007', 'description': 'Mondok, M. (2007, May 11). Malware piggybacks on Windows’ Background Intelligent Transfer Service. Retrieved January 12, 2018.'}, {'url': 'https://www.symantec.com/connect/blogs/malware-update-windows-update', 'source_name': 'Symantec BITS May 2007', 'description': 'Florio, E. (2007, May 9). Malware Update with Windows Update. Retrieved January 12, 2018.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","BITS Jobs Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","This type of attack technique cannot be easily mitigated with preventive controls since it is based on the abuse of operating system design features. For example, disabling all BITS functionality will likely have unintended side effects, such as preventing legitimate software patching and updating. Efforts should be focused on preventing adversary tools from running earlier in the chain of activity and on identification of subsequent malicious behavior. (Citation: Mondok Windows PiggyBack BITS May 2007)

Modify network and/or host firewall rules, as well as other network controls, to only allow legitimate BITS traffic.

Consider limiting access to the BITS interface to specific users or groups. (Citation: Symantec BITS May 2007)

Consider reducing the default BITS job lifetime in Group Policy or by editing the `JobInactivityTimeout` and `MaxDownloadTime` Registry values in ` HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\BITS`. (Citation: Microsoft BITS)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--ace4daee-f914-4707-be75-843f16da2edf","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1139', 'source_name': 'mitre-attack', 'external_id': 'T1139'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Bash History Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","There are multiple methods of preventing a user's command history from being flushed to their .bash_history file, including use of the following commands:
`set +o history` and `set -o history` to start logging again;
`unset HISTFILE` being added to a user's .bash_rc file; and
`ln -s /dev/null ~/.bash_history` to write commands to `/dev/null`instead.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--16a8ac85-a06f-460f-ad22-910167bd7332","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1009', 'source_name': 'mitre-attack', 'external_id': 'T1009'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Binary Padding Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify potentially malicious software that may be executed from a padded or otherwise obfuscated binary, and audit and/or block it by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--96150c35-466f-4f0a-97a9-ae87ee27f751","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1067', 'source_name': 'mitre-attack', 'external_id': 'T1067'}, {'url': 'http://www.trustedcomputinggroup.org/wp-content/uploads/Trusted-Platform-Module-Summary_04292008.pdf', 'source_name': 'TCG Trusted Platform Module', 'description': 'Trusted Computing Group. (2008, April 29). Trusted Platform Module (TPM) Summary. Retrieved June 8, 2016.'}, {'url': 'https://technet.microsoft.com/en-us/windows/dn168167.aspx', 'source_name': 'TechNet Secure Boot Process', 'description': 'Microsoft. (n.d.). Secure the Windows 8.1 boot process. Retrieved June 11, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Bootkit Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Ensure proper permissions are in place to help prevent adversary access to privileged accounts necessary to perform this action. Use Trusted Platform Module technology and a secure or trusted boot process to prevent system integrity from being compromised. (Citation: TCG Trusted Platform Module) (Citation: TechNet Secure Boot Process)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--1c0b39f9-a0c5-42b2-abd8-dc8f1eb74e67","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1217', 'source_name': 'mitre-attack', 'external_id': 'T1217'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Browser Bookmark Discovery Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","File system activity is a common part of an operating system, so it is unlikely that mitigation would be appropriate for this technique. For example, mitigating accesses to browser bookmark files will likely have unintended side effects such as preventing legitimate software from operating properly. Efforts should be focused on preventing adversary tools from running earlier in the chain of activity and on identification of subsequent malicious behavior. It may still be beneficial to identify and block unnecessary system utilities or potentially malicious software by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--b52f41b9-ccf6-4da7-a6c0-167eeb71fbd8","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1176', 'source_name': 'mitre-attack', 'external_id': 'T1176'}, {'url': 'http://www.technospot.net/blogs/block-chrome-extensions-using-google-chrome-group-policy-settings/', 'source_name': 'Technospot Chrome Extensions GP', 'description': 'Mohta, A. (n.d.). Block Chrome Extensions using Google Chrome Group Policy Settings. Retrieved January 10, 2018.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Browser Extensions Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Only install browser extensions from trusted sources that can be verified. Ensure extensions that are installed are the intended ones as many malicious extensions will masquerade as legitimate ones.

Browser extensions for some browsers can be controlled through Group Policy. Set a browser extension white or black list as appropriate for your security policy. (Citation: Technospot Chrome Extensions GP)

Change settings to prevent the browser from installing extensions without sufficient permissions.

Close out all browser sessions when finished using them.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--4a99fecc-680b-448e-8fe7-8144c60d272c","2018-10-17T00:14:20.652Z","2019-02-15T21:09:56.062Z","[{'url': 'https://attack.mitre.org/techniques/T1110', 'source_name': 'mitre-attack', 'external_id': 'T1110'}, {'url': 'https://pages.nist.gov/800-63-3/sp800-63b.html', 'source_name': 'NIST 800-63-3', 'description': 'Grassi, P., et al. (2017, December 1). SP 800-63-3, Digital Identity Guidelines. Retrieved January 16, 2019.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Brute Force Mitigation","1.1","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Set account lockout policies after a certain number of failed login attempts to prevent passwords from being guessed. 
Too strict a policy can create a denial of service condition and render environments un-usable, with all accounts being locked-out permanently. Use multifactor authentication. Follow best practices for mitigating access to [Valid Accounts](T1078)

Refer to NIST guidelines when creating passwords.(Citation: NIST 800-63-3)

Where possible, also enable multi factor authentication on external facing services.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--beb45abb-11e8-4aef-9778-1f9ac249784f","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1088', 'source_name': 'mitre-attack', 'external_id': 'T1088'}, {'url': 'https://github.com/hfiref0x/UACME', 'source_name': 'Github UACMe', 'description': 'UACME Project. (2016, June 16). UACMe. Retrieved July 26, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Bypass User Account Control Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Remove users from the local administrator group on systems. Although UAC bypass techniques exist, it is still prudent to use the highest enforcement level for UAC when possible and mitigate bypass opportunities that exist with techniques such as [DLL Search Order Hijacking](T1038). 

Check for common UAC bypass weaknesses on Windows systems to be aware of the risk posture and address issues where appropriate. (Citation: Github UACMe)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--91816292-3686-4a6e-83c4-4c08513b9b57","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1191', 'source_name': 'mitre-attack', 'external_id': 'T1191'}, {'url': 'https://msitpros.com/?p=3960', 'source_name': 'MSitPros CMSTP Aug 2017', 'description': 'Moe, O. (2017, August 15). Research on CMSTP.exe. Retrieved April 11, 2018.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","CMSTP Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","CMSTP.exe may not be necessary within a given environment (unless using it for VPN connection installation). Consider using application whitelisting configured to block execution of CMSTP.exe if it is not required for a given system or network to prevent potential misuse by adversaries. (Citation: MSitPros CMSTP Aug 2017)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--d7c49196-b40e-42bc-8eed-b803113692ed","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1042', 'source_name': 'mitre-attack', 'external_id': 'T1042'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}, {'url': 'https://msdn.microsoft.com/en-us/library/cc144156.aspx', 'source_name': 'MSDN File Associations', 'description': 'Microsoft. (n.d.). Retrieved July 26, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Change Default File Association Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Direct mitigation of this technique is not recommended since it is a legitimate function that can be performed by users for software preferences. Follow Microsoft's best practices for file associations. (Citation: MSDN File Associations)

Identify and block potentially malicious software that may be executed by this technique using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--3e7018e9-7389-48e7-9208-0bdbcbba9483","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1146', 'source_name': 'mitre-attack', 'external_id': 'T1146'}, {'url': 'http://www.akyl.net/securing-bashhistory-file-make-sure-your-linux-system-users-won%E2%80%99t-hide-or-delete-their-bashhistory', 'source_name': 'Securing bash history', 'description': 'Mathew Branwell. (2012, March 21). Securing .bash_history file. Retrieved July 8, 2017.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Clear Command History Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Preventing users from deleting or writing to certain files can stop adversaries from maliciously altering their `~/.bash_history` files. Additionally, making these environment variables readonly can make sure that the history is preserved   (Citation: Securing bash history).","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
